County,Market Name,Location,Address Line 1,City,State,Zip,Contact,Phone,Market Link,Operation Hours,Operation Season,FMNP,Latitude,Longitude,Location Points
New York,Harvest Home Mt. Morris Park Farmers' Market,"Marcus Garvey Park, Lenox Ave between W. 117th and W. 118th Street",East 124th St and Fifth Ave,New York,NY,10027,Maritza Owens,2128283361,http://www.harvesthomefm.org,Saturday  8am-4pm,June 15 - November 16,Y,40.80575,-73.94275,"East 124th St and Fifth Ave
(40.80575, -73.94275)"
New York,Harvest Home West Harlem Farmers' Market,137th St. and Broadway,137th St and Broadway,New York,NY,10031,Maritza Owens,2128283361,http://www.harvesthomefm.org,Tuesday  8am-4pm,July 9 - November 19,Y,40.82136,-73.95404,"137th St and Broadway
(40.82136, -73.95404)"
New York,Herban Farmers' Market - Mt. Morris Park,"Marcus Garvey Park,Mt. Morris Park btwn 122nd & 123rd Sts.btwn 122nd & 123rd Sts., Harlem",18 Mt Morris Park W,New York,NY,10027,Tupacamaru Tiwoni,6463517611,http://www.125thstreetfarmersmarket.com,Saturday  8am-3pm,June 22 - December 28,Y,40.80502,-73.9449,"18 Mt Morris Park W
(40.80502, -73.9449)"
New York,Inwood Park Greenmarket,"Isham St., btw Seaman & Cooper Sts.",Isham St and Seaman St,New York,NY,10034,Chelsea Whittaker,2127887476,http://www.grownyc.org,Saturday  8am - 3pm,Year-round,Y,40.86988,-73.9209,"Isham St and Seaman St
(40.86988, -73.9209)"
New York,Lower East Side Youthmarket,"Grand Ave., along Abrons Arts Ctrbtwn Pitt St. & Abraham Place",Grand St and Pitt St,New York,NY,10002,Ryan Morningstar,5089442083,,Thursday  3pm - 7pm,July 11 - November 21,Y,40.71523,-73.9843,"Grand St and Pitt St
(40.71523, -73.9843)"
New York,Morningside Park Farmers' Market,W. 110th St. and Manhattan Ave.,West 110th St and Manhattan Ave,New York,NY,10025,Doug Ornstein,9149234837,http://www.downtoearthmarkets.com,Saturday  9am-5pm,May 25 - December 7,Y,40.80116,-73.95965,"West 110th St and Manhattan Ave
(40.80116, -73.95965)"
New York,Mount Sinai Hospital Greenmarket,"99th St., east of Madison Ave.Btw Madison & Park Aves.",East 99th St and Madison Ave,New York,NY,10029,Chelsea Whittaker,2127887476,http://www.grownyc.org,Wednesday  8am-5pm,June 26 - November 27,Y,40.78918,-73.95276,"East 99th St and Madison Ave
(40.78918, -73.95276)"
New York,PATH Greenmarket,"West Broadway,btwn Barclay & Park Place",Broadway and Park Pl,New York,NY,10007,Chelsea Whittaker,2127887476,http://www.grownyc.org,Tuesday  8am - 6pm,Year-round,Y,40.7126,-74.00764,"Broadway and Park Pl
(40.7126, -74.00764)"
New York,Port Authority Bus Terminal Greenmarket,"Inside North Bus Terminal,8th Ave. & W. 42nd St.",8th Ave and West 42nd St,New York,NY,10036,Chelsea Whittaker,2127887476,http://www.grownyc.org,Thursday  8am - 5pm,Year-round,Y,40.75723,-73.98979,"8th Ave and West 42nd St
(40.75723, -73.98979)"
New York,Project EATS Frederick Douglas Houses Farmers' Market,"Frederick Douglass Houses,830 Amsterdam Ave., W. 101 St. at Tennis Ct.Manhattan",830 Amsterdam Ave,New York,NY,10025,Michelle Hodges,2126121528,http://www.projecteats.org,Saturday  8am-12 Noon,June 8 - November 23,Y,40.79703,-73.96822,"830 Amsterdam Ave
(40.79703, -73.96822)"
New York,Rockefeller Center Greenmarket,"Rockefeller Plaza, at 50th",Rockefeller Plaza and West 50th St,New York,NY,10112,Chelsea Whittaker,2127887476,http://www.grownyc.org,Wed/Thu/Fri  8am-5pm,July 24 - August 30,Y,40.75907,-73.97846,"Rockefeller Plaza and West 50th St
(40.75907, -73.97846)"
New York,Saint Mark's Church Greenmarket,"E. 10th St., at 2nd Ave.,in Abe Lebewohl Park",East 10th St and Second Ave,New York,NY,10003,Chelsea Whittaker,2127887476,http://www.grownyc.org,Tuesday  8am - 7pm,June 4 - November 26,Y,40.72977,-73.98681,"East 10th St and Second Ave
(40.72977, -73.98681)"
New York,SoHA Square Farmers' Market,"NW Corner, W. 117th St. & Frederick Douglass Blvd., Manhattan",W 117th and Frederick Douglass Blvd,Manhattan,NY,10026,Tiffany Simone,6312137642,http://www.facebook.com/sohasquare,Thursday  11am-7pm,June 6 - December 19,Y,40.80511,-73.95487,"W 117th and Frederick Douglass Blvd
(40.80511, -73.95487)"
New York,Staten Island Ferry Whitehall Greenmarket,"4 South St., inside Ferry Terminal Bldg.",4 South St,New York,NY,10005,Chelsea Whittaker,2127887476,http://www.grownyc.org,Tue/Fri  8am - 7pm,Year-round,Y,40.70155,-74.01213,"4 South St
(40.70155, -74.01213)"
New York,Stuyvesant Town Greenmarket,"Southend Stuyvesant Town Oval,near 14th St. loop, 1st Ave. & Ave. A",1 Stuyvesant Oval,New York,NY,10009,Chelsea Whittaker,2127887476,http://www.grownyc.org,Sunday  9:30am-4pm,April 21 - December 22,Y,40.73075,-73.978,"1 Stuyvesant Oval
(40.73075, -73.978)"
New York,Tompkins Square Greenmarket,Tompkins Square ParkAve. A & E. 7th St.,Avenue A and East 7th St,New York,NY,10009,Chelsea Whittaker,2127887476,http://www.grownyc.org,Sunday  9am - 6pm,Year-round,Y,40.72606,-73.98354,"Avenue A and East 7th St
(40.72606, -73.98354)"
New York,Tribeca Greenmarket,"Greenwich St.,btwn Chambers & Duane Sts.",Greenwich St and Chambers St,New York,NY,10007,Chelsea Whittaker,2127887476,http://www.grownyc.org,Wed/Sat  8am-3pm,Year-round,Y,40.71629,-74.01095,"Greenwich St and Chambers St
(40.71629, -74.01095)"
New York,Tucker Square Greenmarket,"Columbus Ave., at 66th Street",Columbus and West 66th St,New York,NY,10023,Chelsea Whittaker,2127887476,http://www.grownyc.org,Thu/Sat  8am - 5pm,Year-round,Y,40.77361,-73.98158,"Columbus and West 66th St
(40.77361, -73.98158)"
New York,Union Square Greenmarket,Broadway & 17th St. to 14th St.W and N sides of Union Square Park,Broadway and West 17th St,New York,NY,10003,Chelsea Whittaker,2127887476,http://www.grownyc.org,M/W/F/Sat  8am - 6pm,Year-round,Y,40.73712,-73.99029,"Broadway and West 17th St
(40.73712, -73.99029)"
Niagara,Barker Farmers' Market,"Village Park, Main St. & Quaker Rd. (Rt. 148N)",Main St and Quaker Rd,Barker,NY,14012,Herb Meyer,7167953777,,Thursday  5pm-7:30pm,June 20 - August 29,Y,43.33012,-78.55481,"Main St and Quaker Rd
(43.33012, -78.55481)"
Niagara,Lockport Farmers' Market,"Walnut St. parking lot, South LotWest of Pine St.",Walnut St and Pine St,Lockport,NY,14094,Richelle Pasceri,7164396676,http://www.elockport.com,Daily  9am - 4pm,April 1 - November 30,Y,43.16883,-78.69199,"Walnut St and Pine St
(43.16883, -78.69199)"
Niagara,Middleport Community Farmers' Market,"Wilson Farms Store lot, 81 Rochester Rd.",79 Telegraph Rd,Middleport,NY,14105,Stacey McAvoy,7167357425,,Wednesday  2pm-6pm,June 12 - October 30,Y,43.20482,-78.4838,"79 Telegraph Rd
(43.20482, -78.4838)"
Niagara,Niagara Falls City Market,"Pine Ave., Market Squarebtwn 18th & 19th Sts.",Pine Ave and 18th St,Niagara Falls,NY,14301,Victor Muto,7167540798,,Mon/Wed/Fri  9am-5pm,Year-round,Y,43.0951,-79.04017,"Pine Ave and 18th St
(43.0951, -79.04017)"
Niagara,North Tonawanda City Farmers' Market,"Robinson Rd, at Payne Ave.",Payne Ave and Robinson St,North Tonawanda,NY,14120,Robert Ortt,7166958540,,Tue/Thu/Sat  7am-1pm,Year-round,Y,43.03357,-78.8711,"Payne Ave and Robinson St
(43.03357, -78.8711)"
Oneida,Boonville Farmers' Market,"222 Schuyler St.,Boonville",222 Schuyler St,Boonville,NY,13309,Kelly Ulrich,3153359851,http://www.boonvillefarmersmarket.com,Thursday 12 Noon-6pm,June 20 - October 10,Y,43.48312,-75.34464,"222 Schuyler St
(43.48312, -75.34464)"
Oneida,City of Sherrill Farmers' Market,"377 Sherrill Rd, Next to the Gazebo",Sherrill Rd and Park St,Sherrill,NY,13461,Sara Getman,3153636525,http://www.sherrillny.org/farmersmarket,Tuesday  12 Noon-5pm,June 11 - October 8,Y,43.0725,-75.5984,"Sherrill Rd and Park St
(43.0725, -75.5984)"
Oneida,Clinton Farmers' Market,"Village Green,West Park Row",College St and West Park Row,Clinton,NY,13323,Ferris Betrus Jr.,3158531335,http://www.clintonnychamber.org,Thursday  10am-4pm,June 6 - October 10,Y,43.04823,-75.37883,"College St and West Park Row
(43.04823, -75.37883)"
Oneida,Oneida County Public Market,"Downtown Utica, 321 Main St.(Indoor - Historic Union Station)",1st St. and Main St.,Utica,NY,13501,Elizabeth Irons,3157983639,http://www.oneidacountymarket.com,"Saturday  9am-2pm(Nov - Apr, alternate weeks)",Year-round,Y,43.10364,-75.223,"1st St. and Main St.
(43.10364, -75.223)"
Oneida,Rome Vendors Market,"101 W. Dominick St.,Berkshire Bank parking lot",Erie Blvd and North James St,Rome,NY,13440,Judith Wagner,3153395182,,Friday  9am-5pm,May 3 - November 1,Y,43.2099,-75.45824,"Erie Blvd and North James St
(43.2099, -75.45824)"
Oneida,Trenton Farmers' Market,"Village Green,Holland Patent",Main St and Church St,Holland Patent,NY,13354,Nick Keblish,3158654423,,Saturday  9am-1pm,June 15 - October 12,Y,43.24132,-75.25754,"Main St and Church St
(43.24132, -75.25754)"
Oneida,Utica Farmers' Market,"Chancellor Park, Bleecker Street",Bleeker St and 1st St,Utica,NY,13501,David Short,3157381341,,Wednesday  8am-5pm,TBA,Y,43.10043,-75.22483,"Bleeker St and 1st St
(43.10043, -75.22483)"
Oneida,Village of Waterville Farmers' Market,Village GreenWaterville,Village Green,Waterville,NY,13480,Debra Atkinson,3158414221,,Wednesday  11am-6pm,June 5 - October 30,Y,42.91417,-75.37875,"Village Green
(42.91417, -75.37875)"
Oneida,Westmoreland Farmers' Market,"Seymour's Diner,Route 233",4834 State Route 233,Westmoreland,NY,13490,Denise & Bernie Szarek,3158535901,,Sunday  10am-2pm,May 19 - October 6,Y,43.09965,-75.40026,"4834 State Route 233
(43.09965, -75.40026)"
Onondaga,Camillus Farmers' Market,"Municipal Bldg. lawn, 4600 W. Genesee St.",4600 West Genesee St,Camillus,NY,13219,Sandra Shoff,3154881234,http://www.townofcamillus.com,Friday  8am - 2pm,May 10 - October 25,Y,43.04568,-76.24872,"4600 West Genesee St
(43.04568, -76.24872)"
Onondaga,Downtown Syracuse Farmers' Market,Clinton Square,Clinton St and Water St,Syracuse,NY,13202,Charles McFadden,3154228284,http://www.downtownsyracuse.com,Tuesday  7am-4pm,June 11 - October 8,Y,43.05054,-76.15354,"Clinton St and Water St
(43.05054, -76.15354)"
Onondaga,Liverpool Bayberry Plaza Farmers' Market,"Kinney lot, 7608 Oswego Rd.",Blackberry Rd and Oswego Rd,Liverpool,NY,13090,Sheila Perrotti,3156521463,,Wednesday  8am-4pm,June 5 - October 30,Y,43.14036,-76.22751,"Blackberry Rd and Oswego Rd
(43.14036, -76.22751)"
Onondaga,New York State Fair Farmers' Market,NYS Fairgrounds,581 State Fair Blvd,Syracuse,NY,13209,Diane Eggert,,,Daily 8am - 8pm,August 22 - Labor Day,Y,43.07441,-76.22467,"581 State Fair Blvd
(43.07441, -76.22467)"
Onondaga,Skaneateles Farmers' Market,One East Austin StreetAustin Park Pavilion,Austin St and Jordan St,Skaneateles,NY,13152,Sue Murphy,3157279320,,Thu 5/23-10/10 3:30-6:30Sat 6/15-10/12 9-1,May 23 - October 12,Y,42.95085,-76.43092,"Austin St and Jordan St
(42.95085, -76.43092)"
Onondaga,Syracuse/Central New York Regional Market,"2100 Park St., Syracuse",Park St and Farmers Market Pl,Syracuse,NY,13208,Eugene Elemos,3154228647,,"Sat/Sun  7am-2pm  Thu, May-Oct,  7-2",Year-round,Y,43.07269,-76.16835,"Park St and Farmers Market Pl
(43.07269, -76.16835)"
Onondaga,Syracuse Eastside Neighborhood Market,Westcott Community Ctr826 Euclid Ave,826 Euclid Ave,Syracuse,NY,13210,Jennifer Walton,3154788634,,Wed 2pm - 6pm,June 12 - Oct 30,Y,43.03662,-76.1192,"826 Euclid Ave
(43.03662, -76.1192)"
Onondaga,Syracuse Farm Fresh Mobile Market,(315) 345-0600 www.ssinterfaithcdc.orgContact for locations & times,Contact for Locations,Syracuse,NY,13201,Diane Turner,3153450600,http://www.southsideinterfaithcdc.org,Mon-Fri  9am-5pmSaturday 9am-2pm,Year-round,Y,43.04585,-76.15233,"Contact for Locations
(43.04585, -76.15233)"
Ontario,Canandaigua Farmers' Market,"Mills & Bemon Sts.,East side of Main St.",Beeman St and Mill St,Canandaigua,NY,14424,Phillip Munson,5853297666,http://www.canandaiguafarmersmarket.com,Sat  8:30am-12:30pm,June 1 - October 26,Y,42.88534,-77.27837,"Beeman St and Mill St
(42.88534, -77.27837)"
Ontario,Geneva Farmers' Market,"Municipal parking lot, Exchange St.",400 Exchange St,Geneva,NY,14456,Marie Milligan,3157897811,,Thursday  7:30am-1pm,June 20 - October 10,Y,42.8691,-76.98096,"400 Exchange St
(42.8691, -76.98096)"
Ontario,VA Farmers' Market Canandaigua,"VA Medical Center, 400 Fort Hill Ave., Canandaigua",400 Fort Hill Ave,Canandaigua,NY,14424,Debbie Brahm,5853937803,,Tuesday  1:30pm-5:00pm,June 11 - October 8,Y,42.90096,-77.27033,"400 Fort Hill Ave
(42.90096, -77.27033)"
Ontario,Victor Farmers' Market,"Village Hall Parking Lot,60 East Main St.",60 East Main St,Victor,NY,14564,Kathy Rayburn,5857426320,http://www.victorldc.org,Wednesday  3pm-7pm,June 5 - October 30,Y,42.98134,-77.40859,"60 East Main St
(42.98134, -77.40859)"
Orange,Florida Farmers' Market,"Rts. 94 & 17A,  across from Dairy Delight",North Main St and Randall St,Florida,NY,10921,Louise Schultz,8456414482,,Tuesday  11:30am-5:30pm,June 11 - October 29,Y,41.33779,-74.35873,"North Main St and Randall St
(41.33779, -74.35873)"
Orange,Goshen Farmers' Market,Village Square,Main St and Church St,Goshen,NY,10924,Lynn Cione,8452947741,,Friday  10am-5pm,May 24 - November 1,Y,41.40219,-74.32408,"Main St and Church St
(41.40219, -74.32408)"
Orange,Middletown Farmers' Market,"Erie Way, btwn Montgomery & Cottage Sts.",Railroad Ave and Grove St,Middletown,NY,10940,Anne Kelly,8453438075,http://www.middletownbid.com,Saturday  8am-1pm,June 8 - October 26,Y,41.44787,-74.41651,"Railroad Ave and Grove St
(41.44787, -74.41651)"
Orange,Monroe Farmers' Market,"1010 Rt. 17M,Museum Village parking lot",1010 State Route 17M,Monroe,NY,10950,Ray Range,8453441234,,Wednesday  9am-3pm,June 19 - October 30,Y,41.344,-74.19742,"1010 State Route 17M
(41.344, -74.19742)"
Orange,Newburgh/Downing Park Farmers' Market,"Rt. 9 & Rt. 52, City of Newburgh",Robinson Ave and South St,Newburgh,NY,12550,Gail Christiancy,8455655559,http://www.downingpark.org,Friday  10am-4pm,July 12 - October 25,Y,41.50754,-74.02051,"Robinson Ave and South St
(41.50754, -74.02051)"
Orange,Newburgh/Healthy Orange Farmers' Market,"House of Refuge parking lot,131 Broadway",131 Broadway,Newburgh,NY,12550,Jeffrey Woody,8458636455,,Tuesday  10am-3pm,July 9 - October 29,Y,41.50009,-74.01254,"131 Broadway
(41.50009, -74.01254)"
Orange,Newburgh Mall Farmers' Market,Newburgh Mall Parking lot,1401 New York 300,Newburgh,NY,12550,Katie Levato,8455641400,,Saturday  10am-2pm,July 6 - September 28,Y,41.51758,-74.0714,"1401 New York 300
(41.51758, -74.0714)"
Orange,Pine Bush Farmers' Market,"62 Main St.,lot behind Town Hall",62 Main St,Pine Bush,NY,12566,Jacquelyn Carter,8459780273,http://www.pinebushfarmersmarket.com,Saturday  9am-2pm,May 18 - October 19,Y,41.60932,-74.30051,"62 Main St
(41.60932, -74.30051)"
Orange,Route 17 M Farmers' Market,"1 Fischer Lane,Goshen",1 Fischer Lane,New Hampton,NY,10958,John Pahucki III,8453742741,,Sat/Sun  9am-2pm    Thu/Fri  2pm-6pm,Year-round,Y,41.40459,-74.39593,"1 Fischer Lane
(41.40459, -74.39593)"
Orange,Tuxedo Farmers' Market,"Tuxedo Train Station lot,240 Rt. 17N",240 State Route 17,Tuxedo,NY,10987,Christina Tremblay,8459154058,http://www.tuxedofarmersmarket.com,Saturday  9am - 2pm,June 15 - October 26,Y,41.19447,-74.18447,"240 State Route 17
(41.19447, -74.18447)"
Orange,Village of Chester Farmers' Market,Winkler Place,Winkler Place,Chester,NY,10918,Debby Vadala,8455442369,,Sunday  9am-3pm,June 2 - October 27,Y,41.36259,-74.27068,"Winkler Place
(41.36259, -74.27068)"
Orange,Walden Farmers' Market,Village Square,5 Scofield St,Walden,NY,12586,Mike Bliss,8457782655,,Friday  11:30am-4:30pm,June 14 - October 25,Y,41.55983,-74.1895,"5 Scofield St
(41.55983, -74.1895)"
Orange,Warwick Valley Farmers' Market,"South St. parking lot, off Main St., across COC",South St and Bank St,Warwick,NY,10990,Penny Steyer,8459860043,http://www.warwickvalleyfarmersmarket.org,Sunday  9am-2pm,May 12 - November 24,Y,41.25656,-74.35858,"South St and Bank St
(41.25656, -74.35858)"
Orange,West Point/Town of Highlands Farmers' Market,"Main St, Municipal lot, across from Visitor's Center",Main St and Cozzens Ave,Highlands,NY,10928,Olga Anderson,9175091200,,Sunday  9am-2pm,June 16 - October 27,Y,41.3723,-73.96434,"Main St and Cozzens Ave
(41.3723, -73.96434)"
Orleans,Albion/Orleans County Farmers' Market,"Save-A-Lot-parking lot, 320 West Ave.",320 West Ave,Albion,NY,14411,Ann Nice,5857983986,,Saturday  9am-2pm,June 8- October 26,Y,43.24081,-78.20337,"320 West Ave
(43.24081, -78.20337)"
Orleans,Medina/Orleans County Farmers' Market,Erie Canal Basin,Main St and Manilla Pl,Medina,NY,14103,Ann Nice,5857983986,,Thursday  12 Noon-5pm,June - October,Y,43.22171,-78.38694,"Main St and Manilla Pl
(43.22171, -78.38694)"
Oswego,Fulton Farmers' Market,"Canalview Park & Shop lot, South Second St. (Rt. 481)",South Second St and Canalview Mall,Fulton,NY,13069,Linda Deyo,3153437681,,Saturday  8am-1pm,May 25 - October 12,Y,43.32321,-76.41577,"South Second St and Canalview Mall
(43.32321, -76.41577)"
Oswego,Hillside Farmers' Market,"7753 State Route 3 (Seaway Trail), Pulaski",7753 State Route 3,Pulaski,NY,13142,Dennis Palmer,3152984085,http://www.hillsidefleamarkets.com,Sat/Sun  9am-5pm,May 4 - September 29,Y,43.58758,-76.17344,"7753 State Route 3
(43.58758, -76.17344)"
Oswego,New Haven Farmers' Market,"Town Hall,Route 104",4279 State Route 104,New Haven,NY,13121,Debra Allen,3159633900,http://www.newhavenny.com,Monday  4pm-7pm,June 3 - September 30,Y,43.47981,-76.31714,"4279 State Route 104
(43.47981, -76.31714)"
Oswego,Oswego Farmers' Market,"West 1st St. ,btwn Bridge & W. Oneida Sts.",West Bridge St and West 1st St,Oswego,NY,13126,Linda Deyo,3153437681,,Thursday  4:30pm-8:30pm,May 23 - October 10,Y,43.45656,-76.51127,"West Bridge St and West 1st St
(43.45656, -76.51127)"
Oswego,Phoenix Farmers' Market,"Three Rivers Shopping Plaza,Route 57",202 County Route 57,Phoenix,NY,13135,Tammy Knapp,3156955589,,Monday  4pm-7pm,June 3 - September 23,Y,43.21639,-76.28409,"202 County Route 57
(43.21639, -76.28409)"
Oswego,Pulaski Farmers' Market,"South Park, center of village",Lake St and Broad St,Pulaski,NY,13142,Brian Leary,3152986407,,Friday  4pm-8pm,June 7 - September 27,Y,43.56713,-76.12811,"Lake St and Broad St
(43.56713, -76.12811)"
Oswego,Volney Farmers' Market,"Paved Parking Area at Town Hall,1445 Co. Rt. 6, Fulton",1445 Co. Rt. 6,Fulton,NY,13069,Barbara MacEwen,3155938288,,Tuesday  4pm-7pm,June 4 - October 1,Y,43.3415,-76.35839,"1445 Co. Rt. 6
(43.3415, -76.35839)"
Otsego,Cooperstown Farmers' Market,"Pioneer Alley, 101 Main St. Behind Key Bank",101 Main St,Cooperstown,NY,13326,Ellen Pope,6075478881,http://www.otsego2000.org,Saturday  8am-2pmJul-Aug Tue 12pm-5pm,Year-round,Y,42.70001,-74.92526,"101 Main St
(42.70001, -74.92526)"
Otsego,Fly Creek Farmers' Market,"852 Cty Hwy 26, United Methodist",852 County Highway 26,Fly Creek,NY,13337,Kristin Pullyblank,6075471327,,Wednesday 3pm - 6pm,June 19 - September 25,Y,42.7163,-74.98261,"852 County Highway 26
(42.7163, -74.98261)"
Otsego,Morris Farmers' Market,"Main St.,behind Firehouse",Main St and Church St,Morris,NY,13808,Paul Koch,6072635536,,Thursday  3pm-6pm,May 30 - October 10,Y,42.54813,-75.24686,"Main St and Church St
(42.54813, -75.24686)"
Otsego,Oneonta Farmers' Market,"Main St. Plaza (Rt. 7),  near Key Bank(Winter - Main St. Garage Walkway)",Main St and Dietz St,Oneonta,NY,13820,Dana LaCroix,6074370158,,"Saturday  9am-2pm(Jan-May, alternate Sat)",Year-round,Y,42.45378,-75.06214,"Main St and Dietz St
(42.45378, -75.06214)"
Otsego,Richfield Springs Area Farmers' Market,"Spring Park, Main St. (Rt. 20)across from Post Office",Main St and Church St,Richfield Springs,NY,13439,Ronald Bayzon,3158582703,,Thursday  2pm - 6pm    Saturday 8am - 1pm,June 15 - October 26,Y,42.85342,-74.98512,"Main St and Church St
(42.85342, -74.98512)"
Putnam,Brewster Farmers' Market,"Municipal lot, 208 E. Main St., Rts. 22 & 6",208 E. Main St,Brewster,NY,10509,K.C. Anderson,9146716262,http://www.brewsterfarmersmarket.org,Wed/Sat  9am-2pm,June 12 - November 23,Y,41.39526,-73.60705,"208 E. Main St
(41.39526, -73.60705)"
Putnam,Cold Spring Farmers' Market,"1601 Rt 9D, Boscobel House & Gardens(Indoor - Philipstown Community Ctr)",1601 State Route 9D,Cold Spring,NY,10516,Krystal Ford,8452145441,http://www.csfmmarket.org,Saturday  8:30am-1:30pm(Indoor - Nov - April),Year-round,Y,41.41038,-73.9377,"1601 State Route 9D
(41.41038, -73.9377)"
Queens,Astoria Greenmarket,"14th St., btw 31st Ave. & 31st Rd.",14th St and 31st Ave,Astoria,NY,11106,Chelsea Whittaker,2127887476,http://www.grownyc.org,Wednesday  8am-3pm,July 10 - November 20,Y,40.76825,-73.93203,"14th St and 31st Ave
(40.76825, -73.93203)"
Queens,Corona Greenmarket,Roosevelt Ave. at 103rd St.,Roosevelt Ave and 103rd St,Corona,NY,11368,Chelsea Whittaker,2127887476,http://www.grownyc.org,Friday  8am - 3pm,July 5 - November 22,Y,40.7499,-73.86268,"Roosevelt Ave and 103rd St
(40.7499, -73.86268)"
Queens,Elmhurst Hospital Greenmarket,"41st Ave.,btw 80th & 81st Sts.",41st Ave and 80th St,Elmhurst,NY,11373,Chelsea Whittaker,2127887476,http://www.grownyc.org,Tuesday  8am - 4pm,June 4 - November 26,Y,40.74579,-73.88549,"41st Ave and 80th St
(40.74579, -73.88549)"
Queens,Forest Hills Greenmarket,"South side of Queens Blvd at 70th Ave., Queens",Queens Blvd and 70th Ave,Queens,NY,11375,Chelsea Whittaker,2127887476,http://www.grownyc.org,Sunday  8am-3pm,April 7 - December 29,Y,40.72188,-73.84639,"Queens Blvd and 70th Ave
(40.72188, -73.84639)"
Queens,Harvest Home Roy Wilkins Park,177th and Baisley Blvd (entrance)Roy Wilkins Park,Merrick and Baisley Blvd,Queens,NY,11434,Maritza Owens,2128283361,http://www.harvesthomefm.org,Saturday  8am-4pm,July 6 - November 16,Y,40.68381,-73.76973,"Merrick and Baisley Blvd
(40.68381, -73.76973)"
Queens,Jackson Heights Greenmarket,"Travers Park, btw 77th & 78th Sts.34th Ave., at 78th St.",34th Ave and 77th St,Jackson Heights,NY,11372,Chelsea Whittaker,2127887476,http://www.grownyc.org,Sunday  8am - 3pm,Year-round,Y,40.7532,-73.88968,"34th Ave and 77th St
(40.7532, -73.88968)"
Queens,Jamaica Farmers' Market,160th St. off Jamaica Ave.,160th St and Jamaica Ave,Jamaica,NY,11432,Doug Ornstein,9149234837,http://www.downtoearthmarkets.com,Fri/Sat  8:30am-4pm,June 21 - November 23,Y,40.70374,-73.79915,"160th St and Jamaica Ave
(40.70374, -73.79915)"
Queens,Joseph Addabbo FHC Farmers' Market,"Joseph Addabbo FHC 6200 Beach Channel Dr, Parking Lot, Arverne",6200 Beach Channel Dr,Arverne,NY,11692,Carline Desire,7189457150,http://www.addabbo.org,Saturday  8am-2pm,July 6 - November 30,Y,40.5932,-73.79174,"6200 Beach Channel Dr
(40.5932, -73.79174)"
Queens,Long Island City Youthmarket,Vernon Blvd. btwn 47th & 48th Aves.,Vernon Blvd and 48th Ave,Long Island City,NY,11101,Ryan Morningstar,5089442083,,Saturday  9am-4pm,July 13 - October 23,Y,40.74401,-73.9537,"Vernon Blvd and 48th Ave
(40.74401, -73.9537)"
Queens,Pomonok Farmers' Market,"QCH Pomonok Center, 67-09 Kissena Blvd., Flushing",67-09 Kissena Blvd,Flushing,NY,11365,Amy Tam-Liao,7185916060,http://www.qchnyc.org,Friday  10am-5pm,July 12 - November 29,Y,40.73529,-73.81463,"67-09 Kissena Blvd
(40.73529, -73.81463)"
Queens,Queens Botanical Garden Farmers' Market,"Sidewalk off Garden, Dahlia Ave.,off Main St., Flushing",Main St and Dahlia Ave,Flushing,NY,11355,Doug Ornstein,9149234837,http://www.downtoearthmarkets.com,Friday  8:30am-4pm,June 21 - November 22,Y,40.75187,-73.82639,"Main St and Dahlia Ave
(40.75187, -73.82639)"
Queens,Queens Hospital Center Farmers' Market,"82-68 164th St., in front of Ambulatory Care Pavilion",82-68 164th St,Jamaica,NY,11432,"Marcy Stein-Albert, MD",7188834500,,Thursday  7:30am-4pm,Year-round,Y,40.71755,-73.80357,"82-68 164th St
(40.71755, -73.80357)"
Queens,Ridgewood Youthmarket,"Cypress, btwn Myrtle & Putnam Aves.,Veteran's Triangle (Parks)",Myrtle Ave and Cypress Ave,Ridgewood,NY,11385,Ryan Morningstar,5089442083,,Saturday  10am-3pm,July 13 - November 23,Y,40.70011,-73.90619,"Myrtle Ave and Cypress Ave
(40.70011, -73.90619)"
Queens,Socrates Sculpture Park Greenmarket,Vernon Blvd. & Broadway,Vernon Blvd and Broadway,Astoria,NY,11106,Chelsea Whittaker,2127887476,http://www.grownyc.org,Saturday  8am - 4pm,June 1 - November 23,Y,40.76769,-73.93618,"Vernon Blvd and Broadway
(40.76769, -73.93618)"
Queens,Sunnyside Greenmarket,"Skillman Ave.,btw 42nd & 43rd Sts.",Skillman Ave and 42nd St,Sunnyside,NY,11104,Chelsea Whittaker,2127887476,http://www.grownyc.org,Saturday  8am - 3pm,June 1 - December 21,Y,40.74699,-73.92173,"Skillman Ave and 42nd St
(40.74699, -73.92173)"
Rensselaer,Brunswick Farmers' Market,Brunswick Community Center18 Keyes Lane,18 Keyes Lane,Brunswick,NY,12180,Sheila Hyde,5182793461,http://www.townofbrunswick.org,Tuesday 5pm - 8pm,June 25 - August 27,Y,42.75263,-73.62021,"18 Keyes Lane
(42.75263, -73.62021)"
Rensselaer,North Greenbush Farmers' Market,"Twin Town Little League Park, Williams Rd.",95 Williams Rd,North Greenbush,NY,12180,Kathryn Connolly,5182834306,,Thursday  2:30pm-6pm,June 13 - September 12,Y,42.69013,-73.67672,"95 Williams Rd
(42.69013, -73.67672)"
Rensselaer,Troy Waterfront Farmers' Market,"River Street, Downtown TroyCorner of River Street & 3rd(Winter-The Atrium)",433 River St,Troy,NY,12180,Monica Kurzejeski,5187084216,http://www.troymarket.org,Saturday  9am-1pm,Year-round,Y,42.7374,-73.68724,"433 River St
(42.7374, -73.68724)"
